datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,date,year,month,weekday,hour,relative_humidity,australian_atemp,normal_australian_atemp,normal_atemp,normal_avg_atemp,winter,spring,summer,fall,Good,Normal,Bad,agg_climate,winter,spring,summer,fall,Good,Normal,Bad,hour_categor,results_count_predict
19/01/2011 11:00,winter,not holiday,workingday,Normal,11.48,15.15,87,6.0032,19/01/2011,2011,1,4,11,0.87,15.56610791,0.213335992,0.260832138,0.237084065,1,0,0,0,0,1,0,2.237084065,1,0,0,0,0,1,0,11,141.3287104
19/01/2011 12:00,winter,not holiday,workingday,Normal,12.3,15.91,81,6.0032,19/01/2011,2011,1,4,12,0.81,16.31902502,0.225489454,0.282639885,0.254064669,1,0,0,0,0,1,0,2.254064669,1,0,0,0,0,1,0,12,195.8447963
19/01/2011 13:00,winter,not holiday,workingday,Good,16.4,20.455,62,19.0012,19/01/2011,2011,1,4,13,0.62,29.50860239,0.438393402,0.413055954,0.425724678,1,0,0,0,1,0,0,2.425724678,1,0,0,0,1,0,0,13,231.9611783
19/01/2011 14:00,winter,not holiday,workingday,Good,16.4,20.455,58,16.9979,19/01/2011,2011,1,4,14,0.58,27.8606303,0.411792112,0.413055954,0.412424033,1,0,0,0,1,0,0,2.412424033,1,0,0,0,1,0,0,14,217.2354892
19/01/2011 15:00,winter,not holiday,workingday,Good,16.4,20.455,54,19.0012,19/01/2011,2011,1,4,15,0.54,29.01727821,0.430462529,0.413055954,0.421759242,1,0,0,0,1,0,0,2.421759242,1,0,0,0,1,0,0,15,230.6643296
19/01/2011 16:00,winter,not holiday,workingday,Good,15.58,19.695,58,26.0027,19/01/2011,2011,1,4,16,0.58,33.16246886,0.497373502,0.391248207,0.444310854,1,0,0,0,1,0,0,2.444310854,1,0,0,0,1,0,0,16,295.7803322
19/01/2011 17:00,winter,not holiday,workingday,Good,14.76,16.665,57,22.0028,19/01/2011,2011,1,4,17,0.57,29.31388085,0.435250239,0.304304161,0.3697772,1,0,0,0,1,0,0,2.3697772,1,0,0,0,1,0,0,17,377.910245
19/01/2011 18:00,winter,not holiday,workingday,Good,13.94,15.91,61,19.0012,19/01/2011,2011,1,4,18,0.61,26.43987248,0.388858478,0.282639885,0.335749181,1,0,0,0,1,0,0,2.335749181,1,0,0,0,1,0,0,18,339.9649951
19/01/2011 19:00,winter,not holiday,workingday,Good,13.12,14.395,57,27.9993,19/01/2011,2011,1,4,19,0.57,31.55352128,0.47140214,0.239167862,0.355285001,1,0,0,0,1,0,0,2.355285001,1,0,0,0,1,0,0,19,270.4224938
19/01/2011 20:00,winter,not holiday,workingday,Good,13.12,15.15,49,19.9995,19/01/2011,2011,1,4,20,0.49,25.55590531,0.374589628,0.260832138,0.317710883,1,0,0,0,1,0,0,2.317710883,1,0,0,0,1,0,0,20,177.8179657
19/01/2011 21:00,winter,not holiday,workingday,Good,13.12,14.395,49,27.9993,19/01/2011,2011,1,4,21,0.49,31.15576531,0.46498163,0.239167862,0.352074746,1,0,0,0,1,0,0,2.352074746,1,0,0,0,1,0,0,21,142.9320499
19/01/2011 22:00,winter,not holiday,workingday,Good,12.3,15.15,52,11.0014,19/01/2011,2011,1,4,22,0.52,18.45126174,0.259907662,0.260832138,0.2603699,1,0,0,0,1,0,0,2.2603699,1,0,0,0,1,0,0,22,80.06487419
19/01/2011 23:00,winter,not holiday,workingday,Good,12.3,13.635,52,31.0009,19/01/2011,2011,1,4,23,0.52,32.45091174,0.485887667,0.217360115,0.351623891,1,0,0,0,1,0,0,2.351623891,1,0,0,0,1,0,0,23,64.35830537
19/02/2011 00:00,winter,not holiday,not workingday,Good,19.68,23.485,12,32.9975,19/02/2011,2011,2,7,0,0.12,39.68371632,0.602638386,0.5,0.551319193,1,0,0,0,1,0,0,2.551319193,1,0,0,0,1,0,0,0,88.38644871
19/02/2011 01:00,winter,not holiday,not workingday,Good,18.86,22.725,14,27.9993,19/02/2011,2011,2,7,1,0.14,35.46338629,0.534514526,0.478192253,0.506353389,1,0,0,0,1,0,0,2.506353389,1,0,0,0,1,0,0,1,57.51795843
19/02/2011 02:00,winter,not holiday,not workingday,Good,18.04,21.97,13,26.0027,19/02/2011,2011,2,7,2,0.13,33.12744318,0.496808124,0.456527977,0.47666805,1,0,0,0,1,0,0,2.47666805,1,0,0,0,1,0,0,2,39.55013918
19/02/2011 03:00,winter,not holiday,not workingday,Good,17.22,21.21,14,19.9995,19/02/2011,2011,2,7,3,0.14,28.12533072,0.416064862,0.43472023,0.425392546,1,0,0,0,1,0,0,2.425392546,1,0,0,0,1,0,0,3,12.97980636
19/02/2011 04:00,winter,not holiday,not workingday,Good,16.4,20.455,15,22.0028,19/02/2011,2011,2,7,4,0.15,28.72319284,0.425715452,0.413055954,0.419385703,1,0,0,0,1,0,0,2.419385703,1,0,0,0,1,0,0,4,10.51106932
19/02/2011 05:00,winter,not holiday,not workingday,Good,16.4,20.455,15,22.0028,19/02/2011,2011,2,7,5,0.15,28.72319284,0.425715452,0.413055954,0.419385703,1,0,0,0,1,0,0,2.419385703,1,0,0,0,1,0,0,5,25.3707708
19/02/2011 06:00,winter,not holiday,not workingday,Good,16.4,20.455,17,27.9993,19/02/2011,2011,2,7,6,0.17,33.04357388,0.495454319,0.413055954,0.454255137,1,0,0,0,1,0,0,2.454255137,1,0,0,0,1,0,0,6,91.66373539
19/02/2011 07:00,winter,not holiday,not workingday,Good,15.58,19.695,17,35.0008,19/02/2011,2011,2,7,7,0.17,37.07141932,0.560471126,0.391248207,0.475859666,1,0,0,0,1,0,0,2.475859666,1,0,0,0,1,0,0,7,232.4970703
19/02/2011 08:00,winter,not holiday,not workingday,Good,15.58,19.695,17,39.0007,19/02/2011,2011,2,7,8,0.17,39.87134932,0.605667127,0.391248207,0.498457667,1,0,0,0,1,0,0,2.498457667,1,0,0,0,1,0,0,8,372.4500491
19/02/2011 09:00,winter,not holiday,not workingday,Good,16.4,20.455,16,43.9989,19/02/2011,2011,2,7,9,0.16,44.18187836,0.675246964,0.413055954,0.544151459,1,0,0,0,1,0,0,2.544151459,1,0,0,0,1,0,0,9,250.3783773
19/02/2011 10:00,winter,not holiday,not workingday,Good,17.22,21.21,16,39.0007,19/02/2011,2011,2,7,10,0.16,41.55555368,0.632853271,0.43472023,0.53378675,1,0,0,0,1,0,0,2.53378675,1,0,0,0,1,0,0,10,199.2444441
19/02/2011 11:00,winter,not holiday,not workingday,Good,18.04,21.97,16,39.0007,19/02/2011,2011,2,7,11,0.16,42.43040161,0.64697492,0.456527977,0.551751449,1,0,0,0,1,0,0,2.551751449,1,0,0,0,1,0,0,11,227.7987443
19/02/2011 12:00,winter,not holiday,not workingday,Good,18.04,21.97,18,32.9975,19/02/2011,2011,2,7,12,0.18,38.36440056,0.581342212,0.456527977,0.518935095,1,0,0,0,1,0,0,2.518935095,1,0,0,0,1,0,0,12,268.6307152
19/02/2011 13:00,winter,not holiday,not workingday,Good,18.04,21.97,16,40.9973,19/02/2011,2011,2,7,13,0.16,43.82802161,0.669535068,0.456527977,0.563031523,1,0,0,0,1,0,0,2.563031523,1,0,0,0,1,0,0,13,269.6928534
19/02/2011 14:00,winter,not holiday,not workingday,Good,18.86,22.725,15,43.9989,19/02/2011,2011,2,7,14,0.15,46.73481174,0.716455987,0.478192253,0.59732412,1,0,0,0,1,0,0,2.59732412,1,0,0,0,1,0,0,14,268.0457021
19/02/2011 15:00,winter,not holiday,not workingday,Good,18.04,21.97,16,50.0021,19/02/2011,2011,2,7,15,0.16,50.13138161,0.771282849,0.456527977,0.613905413,1,0,0,0,1,0,0,2.613905413,1,0,0,0,1,0,0,15,283.4657537
19/02/2011 16:00,winter,not holiday,not workingday,Good,18.04,21.97,16,43.0006,19/02/2011,2011,2,7,16,0.16,45.23033161,0.692170921,0.456527977,0.574349449,1,0,0,0,1,0,0,2.574349449,1,0,0,0,1,0,0,16,331.5147053
19/02/2011 17:00,winter,not holiday,not workingday,Good,17.22,21.21,19,40.9973,19/02/2011,2011,2,7,17,0.19,43.14724812,0.658546136,0.43472023,0.546633183,1,0,0,0,1,0,0,2.546633183,1,0,0,0,1,0,0,17,426.5099526
19/02/2011 18:00,winter,not holiday,not workingday,Good,14.76,15.91,25,30.0026,19/02/2011,2011,2,7,18,0.25,33.14424142,0.497079278,0.282639885,0.389859582,1,0,0,0,1,0,0,2.389859582,1,0,0,0,1,0,0,18,354.8344362
19/02/2011 19:00,winter,not holiday,not workingday,Good,13.94,15.15,29,23.9994,19/02/2011,2011,2,7,19,0.29,28.26043151,0.418245637,0.260832138,0.339538887,1,0,0,0,1,0,0,2.339538887,1,0,0,0,1,0,0,19,266.0954899
19/02/2011 20:00,winter,not holiday,not workingday,Good,13.12,14.395,28,35.0008,19/02/2011,2011,2,7,20,0.28,35.01270589,0.527239719,0.239167862,0.38320379,1,0,0,0,1,0,0,2.38320379,1,0,0,0,1,0,0,20,195.8152995
19/02/2011 21:00,winter,not holiday,not workingday,Good,13.12,13.635,26,36.9974,19/02/2011,2011,2,7,21,0.26,36.3108869,0.548194739,0.217360115,0.382777427,1,0,0,0,1,0,0,2.382777427,1,0,0,0,1,0,0,21,151.3690916
19/02/2011 22:00,winter,not holiday,not workingday,Good,12.3,12.88,28,32.9975,19/02/2011,2011,2,7,22,0.28,32.71763248,0.490193028,0.195695839,0.342944434,1,0,0,0,1,0,0,2.342944434,1,0,0,0,1,0,0,22,102.7562084
19/02/2011 23:00,winter,not holiday,not workingday,Good,11.48,12.12,33,30.0026,19/02/2011,2011,2,7,23,0.33,29.95501128,0.445599259,0.173888092,0.309743676,1,0,0,0,1,0,0,2.309743676,1,0,0,0,1,0,0,23,52.84969721
19/03/2011 00:00,winter,not holiday,not workingday,Normal,24.6,31.06,53,16.9979,19/03/2011,2011,3,7,0,0.53,37.89231285,0.573721852,0.717360115,0.645540983,1,0,0,0,0,1,0,2.645540983,1,0,0,0,0,1,0,0,114.278428
19/03/2011 01:00,winter,not holiday,not workingday,Normal,23.78,27.275,46,23.9994,19/03/2011,2011,3,7,1,0.46,41.03676376,0.624479051,0.608751793,0.616615422,1,0,0,0,0,1,0,2.616615422,1,0,0,0,0,1,0,1,87.81776781
19/03/2011 02:00,winter,not holiday,not workingday,Normal,22.96,26.515,43,15.0013,19/03/2011,2011,3,7,2,0.43,33.42663116,0.501637566,0.586944046,0.544290806,1,0,0,0,0,1,0,2.544290806,1,0,0,0,0,1,0,2,58.13275139
19/03/2011 03:00,winter,not holiday,not workingday,Normal,22.14,25.76,39,22.0028,19/03/2011,2011,3,7,3,0.39,36.96438517,0.558743398,0.56527977,0.562011584,1,0,0,0,0,1,0,2.562011584,1,0,0,0,0,1,0,3,50.52247364
19/03/2011 04:00,winter,not holiday,not workingday,Good,21.32,25,34,27.9993,19/03/2011,2011,3,7,4,0.34,39.75760705,0.603831118,0.543472023,0.573651571,1,0,0,0,1,0,0,2.573651571,1,0,0,0,1,0,0,4,52.90305358
19/03/2011 05:00,winter,not holiday,not workingday,Good,21.32,25,34,27.9993,19/03/2011,2011,3,7,5,0.34,39.75760705,0.603831118,0.543472023,0.573651571,1,0,0,0,1,0,0,2.573651571,1,0,0,0,1,0,0,5,67.76275506
19/03/2011 06:00,winter,not holiday,not workingday,Good,18.04,21.97,44,27.9993,19/03/2011,2011,3,7,6,0.44,36.63676692,0.55345504,0.456527977,0.504991508,1,0,0,0,1,0,0,2.504991508,1,0,0,0,1,0,0,6,105.6059995
19/03/2011 07:00,winter,not holiday,not workingday,Good,16.4,20.455,50,22.0028,19/03/2011,2011,3,7,7,0.5,30.87273612,0.46041302,0.413055954,0.436734487,1,0,0,0,1,0,0,2.436734487,1,0,0,0,1,0,0,7,221.7455411
19/03/2011 08:00,winter,not holiday,not workingday,Good,17.22,21.21,47,32.9975,19/03/2011,2011,3,7,8,0.47,39.35874956,0.597392827,0.43472023,0.516056528,1,0,0,0,1,0,0,2.516056528,1,0,0,0,1,0,0,8,377.2861848
19/03/2011 09:00,winter,not holiday,not workingday,Good,17.22,21.21,44,31.0009,19/03/2011,2011,3,7,9,0.44,37.76705512,0.571699962,0.43472023,0.503210096,1,0,0,0,1,0,0,2.503210096,1,0,0,0,1,0,0,9,239.127764
19/03/2011 10:00,winter,not holiday,not workingday,Good,18.04,21.97,38,27.9993,19/03/2011,2011,3,7,10,0.38,36.22805007,0.546857601,0.456527977,0.501692789,1,0,0,0,1,0,0,2.501692789,1,0,0,0,1,0,0,10,190.4250809
19/03/2011 11:00,winter,not holiday,not workingday,Good,18.86,22.725,36,30.0026,19/03/2011,2011,3,7,11,0.36,38.44321618,0.582614441,0.478192253,0.530403347,1,0,0,0,1,0,0,2.530403347,1,0,0,0,1,0,0,11,221.9323241
19/03/2011 12:00,winter,not holiday,not workingday,Good,18.86,22.725,33,27.9993,19/03/2011,2011,3,7,12,0.33,36.82578983,0.556506216,0.478192253,0.517349234,1,0,0,0,1,0,0,2.517349234,1,0,0,0,1,0,0,12,268.1949235
19/03/2011 13:00,winter,not holiday,not workingday,Good,20.5,24.24,34,31.0009,19/03/2011,2011,3,7,13,0.34,40.89941476,0.622261987,0.521664275,0.571963131,1,0,0,0,1,0,0,2.571963131,1,0,0,0,1,0,0,13,272.1472435
19/03/2011 14:00,winter,not holiday,not workingday,Good,20.5,24.24,31,32.9975,19/03/2011,2011,3,7,14,0.31,42.0589067,0.640978311,0.521664275,0.581321293,1,0,0,0,1,0,0,2.581321293,1,0,0,0,1,0,0,14,263.6481541
19/03/2011 15:00,winter,not holiday,not workingday,Good,20.5,24.24,29,27.9993,19/03/2011,2011,3,7,15,0.29,38.40141465,0.581939688,0.521664275,0.551801982,1,0,0,0,1,0,0,2.551801982,1,0,0,0,1,0,0,15,266.3998418
19/03/2011 16:00,winter,not holiday,not workingday,Good,20.5,24.24,31,26.0027,19/03/2011,2011,3,7,16,0.31,37.1625467,0.561942089,0.521664275,0.541803182,1,0,0,0,1,0,0,2.541803182,1,0,0,0,1,0,0,16,322.5710493
19/03/2011 17:00,winter,not holiday,not workingday,Good,19.68,23.485,31,22.0028,19/03/2011,2011,3,7,17,0.31,33.42108134,0.501547982,0.5,0.500773991,1,0,0,0,1,0,0,2.500773991,1,0,0,0,1,0,0,17,413.9079287
19/03/2011 18:00,winter,not holiday,not workingday,Good,18.86,22.725,31,22.0028,19/03/2011,2011,3,7,18,0.31,32.48482893,0.486435152,0.478192253,0.482313702,1,0,0,0,1,0,0,2.482313702,1,0,0,0,1,0,0,18,380.2406631
19/03/2011 19:00,winter,not holiday,not workingday,Good,18.04,21.97,33,19.0012,19/03/2011,2011,3,7,19,0.33,29.58878269,0.439687659,0.456527977,0.448107818,1,0,0,0,1,0,0,2.448107818,1,0,0,0,1,0,0,19,295.9300378
19/03/2011 20:00,winter,not holiday,not workingday,Good,17.22,21.21,35,15.0013,19/03/2011,2011,3,7,20,0.35,25.9851118,0.381517807,0.43472023,0.408119018,1,0,0,0,1,0,0,2.408119018,1,0,0,0,1,0,0,20,202.6619596
19/03/2011 21:00,winter,not holiday,not workingday,Good,16.4,20.455,37,19.9995,19/03/2011,2011,3,7,21,0.37,28.67202433,0.424889499,0.413055954,0.418972727,1,0,0,0,1,0,0,2.418972727,1,0,0,0,1,0,0,21,161.3154952
19/03/2011 22:00,winter,not holiday,not workingday,Good,16.4,20.455,37,22.0028,19/03/2011,2011,3,7,22,0.37,30.07433433,0.447525352,0.413055954,0.430290653,1,0,0,0,1,0,0,2.430290653,1,0,0,0,1,0,0,22,126.7587931
19/03/2011 23:00,winter,not holiday,not workingday,Good,15.58,19.695,40,19.9995,19/03/2011,2011,3,7,23,0.4,27.9110837,0.412606523,0.391248207,0.401927365,1,0,0,0,1,0,0,2.401927365,1,0,0,0,1,0,0,23,78.18161001
19/04/2011 00:00,spring,not holiday,workingday,Good,20.5,24.24,55,15.0013,19/04/2011,2011,4,3,0,0.55,31.36659124,0.468384747,0.521664275,0.495024511,0,1,0,0,1,0,0,2.495024511,0,1,0,0,1,0,0,0,72.91677079
19/04/2011 01:00,spring,not holiday,workingday,Good,18.86,22.725,63,15.0013,19/04/2011,2011,4,3,1,0.63,29.87835331,0.444361859,0.478192253,0.461277056,0,1,0,0,1,0,0,2.461277056,0,1,0,0,1,0,0,1,45.13106269
19/04/2011 02:00,spring,not holiday,workingday,Good,18.86,22.725,67,19.0012,19/04/2011,2011,4,3,2,0.67,32.96510511,0.49418769,0.478192253,0.486189971,0,1,0,0,1,0,0,2.486189971,0,1,0,0,1,0,0,2,42.16674596
19/04/2011 03:00,spring,not holiday,workingday,Good,19.68,23.485,63,15.0013,19/04/2011,2011,4,3,3,0.63,30.9346082,0.461411749,0.5,0.480705874,0,1,0,0,1,0,0,2.480705874,0,1,0,0,1,0,0,3,28.17981003
19/04/2011 04:00,spring,not holiday,workingday,Good,18.86,22.725,67,6.0032,19/04/2011,2011,4,3,4,0.67,23.86650511,0.347319613,0.478192253,0.412755933,0,1,0,0,1,0,0,2.412755933,0,1,0,0,1,0,0,4,8.689220212
19/04/2011 05:00,spring,not holiday,workingday,Normal,18.86,22.725,72,12.998,19/04/2011,2011,4,3,5,0.72,29.12139235,0.432143122,0.478192253,0.455167687,0,1,0,0,0,1,0,2.455167687,0,1,0,0,0,1,0,5,35.20359601
19/04/2011 06:00,spring,not holiday,workingday,Normal,19.68,23.485,67,0,19/04/2011,2011,4,3,6,0.67,20.73552031,0.296779781,0.5,0.39838989,0,1,0,0,0,1,0,2.39838989,0,1,0,0,0,1,0,6,76.31206565
19/04/2011 07:00,spring,not holiday,workingday,Normal,21.32,25,55,0,19/04/2011,2011,4,3,7,0.55,21.91103935,0.315754812,0.543472023,0.429613418,0,1,0,0,0,1,0,2.429613418,0,1,0,0,0,1,0,7,219.7886839
19/04/2011 08:00,spring,not holiday,workingday,Normal,20.5,24.24,68,8.9981,19/04/2011,2011,4,3,8,0.68,28.19623953,0.41720946,0.521664275,0.469436868,0,1,0,0,0,1,0,2.469436868,0,1,0,0,0,1,0,8,364.4751855
19/04/2011 09:00,spring,not holiday,workingday,Bad,21.32,25,63,6.0032,19/04/2011,2011,4,3,9,0.63,26.78106689,0.394365981,0.543472023,0.468919002,0,1,0,0,0,0,1,2.468919002,0,1,0,0,0,0,1,9,229.7046327
19/04/2011 10:00,spring,not holiday,workingday,Normal,20.5,24.24,72,15.0013,19/04/2011,2011,4,3,10,0.72,32.71598362,0.490166412,0.521664275,0.505915344,0,1,0,0,0,1,0,2.505915344,0,1,0,0,0,1,0,10,191.5854314
19/04/2011 11:00,spring,not holiday,workingday,Normal,22.14,25.76,68,11.0014,19/04/2011,2011,4,3,11,0.68,31.80828542,0.4755145,0.56527977,0.520397135,0,1,0,0,0,1,0,2.520397135,0,1,0,0,0,1,0,11,219.1826351
19/04/2011 12:00,spring,not holiday,workingday,Normal,22.14,25.76,64,6.0032,19/04/2011,2011,4,3,12,0.64,27.95852745,0.413372352,0.56527977,0.489326061,0,1,0,0,0,1,0,2.489326061,0,1,0,0,0,1,0,12,260.4942058
19/04/2011 13:00,spring,not holiday,workingday,Normal,22.14,25.76,68,15.0013,19/04/2011,2011,4,3,13,0.68,34.60821542,0.520710501,0.56527977,0.542995136,0,1,0,0,0,1,0,2.542995136,0,1,0,0,0,1,0,13,264.1868902
19/04/2011 14:00,spring,not holiday,workingday,Normal,22.14,25.76,64,12.998,19/04/2011,2011,4,3,14,0.64,32.85488745,0.492408575,0.56527977,0.528844173,0,1,0,0,0,1,0,2.528844173,0,1,0,0,0,1,0,14,249.2275352
19/04/2011 15:00,spring,not holiday,workingday,Normal,22.14,25.76,65,11.0014,19/04/2011,2011,4,3,15,0.65,31.54502194,0.471264945,0.56527977,0.518272358,0,1,0,0,0,1,0,2.518272358,0,1,0,0,0,1,0,15,257.1859612
19/04/2011 16:00,spring,not holiday,workingday,Good,22.96,26.515,52,19.9995,19/04/2011,2011,4,3,16,0.52,37.75540582,0.571511921,0.586944046,0.579227984,0,1,0,0,1,0,0,2.579227984,0,1,0,0,1,0,0,16,332.8553178
19/04/2011 17:00,spring,not holiday,workingday,Good,22.96,26.515,60,7.0015,19/04/2011,2011,4,3,17,0.6,29.39461441,0.436553427,0.586944046,0.511748736,0,1,0,0,1,0,0,2.511748736,0,1,0,0,1,0,0,17,416.9237691
19/04/2011 18:00,spring,not holiday,workingday,Normal,22.14,25.76,64,8.9981,19/04/2011,2011,4,3,18,0.64,30.05495745,0.447212574,0.56527977,0.506246172,0,1,0,0,0,1,0,2.506246172,0,1,0,0,0,1,0,18,386.817263
19/04/2011 19:00,spring,not holiday,workingday,Normal,20.5,24.24,72,12.998,19/04/2011,2011,4,3,19,0.72,31.31367362,0.467530559,0.521664275,0.494597417,0,1,0,0,0,1,0,2.494597417,0,1,0,0,0,1,0,19,308.7052965
19/04/2011 20:00,spring,not holiday,workingday,Normal,20.5,24.24,72,15.0013,19/04/2011,2011,4,3,20,0.72,32.71598362,0.490166412,0.521664275,0.505915344,0,1,0,0,0,1,0,2.505915344,0,1,0,0,0,1,0,20,229.5362148
19/04/2011 21:00,spring,not holiday,workingday,Normal,20.5,24.24,72,8.9981,19/04/2011,2011,4,3,21,0.72,28.51374362,0.422334558,0.521664275,0.471999417,0,1,0,0,0,1,0,2.471999417,0,1,0,0,0,1,0,21,175.8871348
19/04/2011 22:00,spring,not holiday,workingday,Good,19.68,23.485,77,6.0032,19/04/2011,2011,4,3,22,0.77,25.69231558,0.37679154,0.5,0.43839577,0,1,0,0,1,0,0,2.43839577,0,1,0,0,1,0,0,22,128.9860647
19/04/2011 23:00,spring,not holiday,workingday,Good,18.86,22.725,88,6.0032,19/04/2011,2011,4,3,23,0.88,25.37231954,0.371626217,0.478192253,0.424909235,0,1,0,0,1,0,0,2.424909235,0,1,0,0,1,0,0,23,84.49698679
19/05/2011 00:00,spring,not holiday,workingday,Good,21.32,25,94,7.0015,19/05/2011,2011,5,5,0,0.94,30.06755361,0.447415899,0.543472023,0.495443961,0,1,0,0,1,0,0,2.495443961,0,1,0,0,1,0,0,0,73.03203488
19/05/2011 01:00,spring,not holiday,workingday,Good,20.5,24.24,94,0,19/05/2011,2011,5,5,1,0.94,23.96134611,0.34885052,0.521664275,0.435257398,0,1,0,0,1,0,0,2.435257398,0,1,0,0,1,0,0,1,37.98090725
19/05/2011 02:00,spring,not holiday,workingday,Good,20.5,24.24,94,0,19/05/2011,2011,5,5,2,0.94,23.96134611,0.34885052,0.521664275,0.435257398,0,1,0,0,1,0,0,2.435257398,0,1,0,0,1,0,0,2,28.170566
19/05/2011 03:00,spring,not holiday,workingday,Good,19.68,23.485,100,0,19/05/2011,2011,5,5,3,1,23.2255527,0.336973466,0.5,0.418486733,0,1,0,0,1,0,0,2.418486733,0,1,0,0,1,0,0,3,11.08210138
19/05/2011 04:00,spring,not holiday,workingday,Good,19.68,23.485,94,0,19/05/2011,2011,5,5,4,0.94,22.77281954,0.329665524,0.5,0.414832762,0,1,0,0,1,0,0,2.414832762,0,1,0,0,1,0,0,4,9.259929141
19/05/2011 05:00,spring,not holiday,workingday,Good,19.68,23.485,94,0,19/05/2011,2011,5,5,5,0.94,22.77281954,0.329665524,0.5,0.414832762,0,1,0,0,1,0,0,2.414832762,0,1,0,0,1,0,0,5,24.11963062
19/05/2011 06:00,spring,not holiday,workingday,Normal,20.5,24.24,94,0,19/05/2011,2011,5,5,6,0.94,23.96134611,0.34885052,0.521664275,0.435257398,0,1,0,0,0,1,0,2.435257398,0,1,0,0,0,1,0,6,86.44319076
19/05/2011 07:00,spring,not holiday,workingday,Normal,20.5,24.24,100,0,19/05/2011,2011,5,5,7,1,24.43760225,0.356538167,0.521664275,0.439101221,0,1,0,0,0,1,0,2.439101221,0,1,0,0,0,1,0,7,222.3959154
19/05/2011 08:00,spring,not holiday,workingday,Normal,21.32,25,88,0,19/05/2011,2011,5,5,8,0.88,24.66566296,0.360219485,0.543472023,0.451845754,0,1,0,0,0,1,0,2.451845754,0,1,0,0,0,1,0,8,359.6411789
19/05/2011 09:00,spring,not holiday,workingday,Normal,22.14,25.76,88,6.0032,19/05/2011,2011,5,5,9,0.88,30.06463524,0.447368791,0.56527977,0.506324281,0,1,0,0,0,1,0,2.506324281,0,1,0,0,0,1,0,9,239.9835364
19/05/2011 10:00,spring,not holiday,workingday,Normal,22.14,25.76,83,0,19/05/2011,2011,5,5,10,0.83,25.42362279,0.372454345,0.56527977,0.468867058,0,1,0,0,0,1,0,2.468867058,0,1,0,0,0,1,0,10,181.4046288
19/05/2011 11:00,spring,not holiday,workingday,Bad,22.14,25.76,88,11.0014,19/05/2011,2011,5,5,11,0.88,33.56337524,0.503844866,0.56527977,0.534562318,0,1,0,0,0,0,1,2.534562318,0,1,0,0,0,0,1,11,223.075202
19/05/2011 12:00,spring,not holiday,workingday,Normal,23.78,27.275,78,7.0015,19/05/2011,2011,5,5,12,0.78,32.23888333,0.482465139,0.608751793,0.545608466,0,1,0,0,0,1,0,2.545608466,0,1,0,0,0,1,0,12,275.96051
19/05/2011 13:00,spring,not holiday,workingday,Bad,23.78,27.275,64,16.9979,19/05/2011,2011,5,5,13,0.64,37.87982914,0.573520342,0.608751793,0.591136068,0,1,0,0,0,0,1,2.591136068,0,1,0,0,0,0,1,13,277.4159321
19/05/2011 14:00,spring,not holiday,workingday,Bad,22.14,25.76,73,12.998,19/05/2011,2011,5,5,14,0.73,33.64467787,0.505157239,0.56527977,0.535218505,0,1,0,0,0,0,1,2.535218505,0,1,0,0,0,0,1,14,250.9791903
19/05/2011 15:00,spring,not holiday,workingday,Good,22.96,26.515,78,11.0014,19/05/2011,2011,5,5,15,0.78,33.85461373,0.508545989,0.586944046,0.547745017,0,1,0,0,1,0,0,2.547745017,0,1,0,0,1,0,0,15,265.2849953
19/05/2011 16:00,spring,not holiday,workingday,Good,23.78,27.275,64,12.998,19/05/2011,2011,5,5,16,0.64,35.07989914,0.528324341,0.608751793,0.568538067,0,1,0,0,1,0,0,2.568538067,0,1,0,0,1,0,0,16,329.9177479
19/05/2011 17:00,spring,not holiday,workingday,Good,22.96,26.515,78,11.0014,19/05/2011,2011,5,5,17,0.78,33.85461373,0.508545989,0.586944046,0.547745017,0,1,0,0,1,0,0,2.547745017,0,1,0,0,1,0,0,17,426.8154827
19/05/2011 18:00,spring,not holiday,workingday,Good,24.6,31.06,55,11.0014,19/05/2011,2011,5,5,18,0.55,33.89830183,0.509251195,0.717360115,0.613305655,0,1,0,0,1,0,0,2.613305655,0,1,0,0,1,0,0,18,416.2370172
19/05/2011 19:00,spring,not holiday,workingday,Good,23.78,27.275,60,8.9981,19/05/2011,2011,5,5,19,0.6,31.89238794,0.476872069,0.608751793,0.542811931,0,1,0,0,1,0,0,2.542811931,0,1,0,0,1,0,0,19,321.9545586
19/05/2011 20:00,spring,not holiday,workingday,Good,22.14,25.76,77,19.0012,19/05/2011,2011,5,5,20,0.77,38.19793584,0.578655167,0.56527977,0.571967469,0,1,0,0,1,0,0,2.571967469,0,1,0,0,1,0,0,20,247.6872205
19/05/2011 21:00,spring,not holiday,workingday,Good,22.14,25.76,77,19.0012,19/05/2011,2011,5,5,21,0.77,38.19793584,0.578655167,0.56527977,0.571967469,0,1,0,0,1,0,0,2.571967469,0,1,0,0,1,0,0,21,203.3581765
19/05/2011 22:00,spring,not holiday,workingday,Bad,20.5,24.24,82,19.9995,19/05/2011,2011,5,5,22,0.82,37.00848384,0.559455232,0.521664275,0.540559754,0,1,0,0,0,0,1,2.540559754,0,1,0,0,0,0,1,22,157.0605447
19/05/2011 23:00,spring,not holiday,workingday,Good,19.68,23.485,94,0,19/05/2011,2011,5,5,23,0.94,22.77281954,0.329665524,0.5,0.414832762,0,1,0,0,1,0,0,2.414832762,0,1,0,0,1,0,0,23,81.72799003
