"datetime","season","holiday","workingday","weather","temp","casual","registered","count"
"2012-07-04 18:00:00",3,1,0,1,36.9,159,271,430
"2012-07-04 19:00:00",3,1,0,1,35.26,177,255,432
"2012-07-04 20:00:00",3,1,0,1,35.26,237,314,551
"2012-07-04 21:00:00",3,1,0,1,34.44,222,362,584
"2012-07-04 22:00:00",3,1,0,1,33.62,175,327,502
"2012-07-04 23:00:00",3,1,0,2,31.98,31,152,183
"2012-07-05 00:00:00",3,0,1,1,30.34,17,71,88
"2012-07-05 01:00:00",3,0,1,1,30.34,6,24,30
"2012-07-05 02:00:00",3,0,1,1,30.34,4,14,18
"2012-07-05 03:00:00",3,0,1,1,29.52,2,5,7
"2012-07-05 04:00:00",3,0,1,1,29.52,0,7,7
"2012-07-05 05:00:00",3,0,1,1,29.52,1,28,29
"2012-07-05 06:00:00",3,0,1,1,29.52,3,130,133
"2012-07-05 07:00:00",3,0,1,1,31.16,27,316,343
"2012-07-05 08:00:00",3,0,1,1,32.8,36,514,550
"2012-07-05 09:00:00",3,0,1,1,34.44,47,246,293
"2012-07-05 10:00:00",3,0,1,1,35.26,69,117,186
"2012-07-05 11:00:00",3,0,1,1,36.9,107,137,244
"2012-07-05 12:00:00",3,0,1,1,36.9,88,188,276
"2012-07-05 13:00:00",3,0,1,1,37.72,129,181,310
"2012-07-05 14:00:00",3,0,1,1,37.72,87,154,241
"2012-07-05 15:00:00",3,0,1,1,37.72,71,183,254
"2012-07-05 16:00:00",3,0,1,1,37.72,109,324,433
"2012-07-05 17:00:00",3,0,1,1,37.72,114,575,689
"2012-07-05 18:00:00",3,0,1,2,36.9,96,511,607
"2012-07-05 19:00:00",3,0,1,2,36.08,128,375,503
"2012-07-05 20:00:00",3,0,1,2,35.26,78,243,321
"2012-07-05 21:00:00",3,0,1,1,34.44,91,232,323
"2012-07-05 22:00:00",3,0,1,1,33.62,63,162,225
"2012-07-05 23:00:00",3,0,1,1,32.8,32,99,131
"2012-07-06 00:00:00",3,0,1,1,31.98,39,63,102
"2012-07-06 01:00:00",3,0,1,1,31.98,7,22,29
"2012-07-06 02:00:00",3,0,1,1,31.16,4,13,17
"2012-07-06 03:00:00",3,0,1,2,30.34,1,6,7
"2012-07-06 04:00:00",3,0,1,1,30.34,2,4,6
"2012-07-06 05:00:00",3,0,1,1,30.34,4,31,35
"2012-07-06 06:00:00",3,0,1,1,30.34,4,127,131
"2012-07-06 07:00:00",3,0,1,1,31.98,20,333,353
"2012-07-06 08:00:00",3,0,1,1,32.8,28,557,585
"2012-07-06 09:00:00",3,0,1,1,33.62,55,249,304
"2012-07-06 10:00:00",3,0,1,1,35.26,80,130,210
"2012-07-06 11:00:00",3,0,1,1,34.44,92,141,233
"2012-07-06 12:00:00",3,0,1,1,36.08,111,220,331
"2012-07-06 13:00:00",3,0,1,1,36.9,99,194,293
"2012-07-06 14:00:00",3,0,1,1,36.9,91,184,275
"2012-07-06 15:00:00",3,0,1,1,37.72,79,206,285
"2012-07-06 16:00:00",3,0,1,1,37.72,69,300,369
"2012-07-06 17:00:00",3,0,1,1,37.72,90,486,576
"2012-07-06 18:00:00",3,0,1,1,36.9,106,454,560
"2012-07-06 19:00:00",3,0,1,1,36.08,112,306,418
"2012-07-06 20:00:00",3,0,1,1,35.26,91,245,336
"2012-07-06 21:00:00",3,0,1,1,33.62,77,223,300
"2012-07-06 22:00:00",3,0,1,1,32.8,78,210,288
"2012-07-06 23:00:00",3,0,1,1,32.8,27,137,164
"2012-07-07 00:00:00",3,0,0,1,31.98,35,115,150
"2012-07-07 01:00:00",3,0,0,1,31.16,16,55,71
"2012-07-07 02:00:00",3,0,0,1,31.16,11,47,58
"2012-07-07 03:00:00",3,0,0,1,30.34,12,19,31
"2012-07-07 04:00:00",3,0,0,1,30.34,3,13,16
"2012-07-07 05:00:00",3,0,0,1,30.34,2,12,14
"2012-07-07 06:00:00",3,0,0,1,30.34,4,27,31
"2012-07-07 07:00:00",3,0,0,1,31.98,8,63,71
"2012-07-07 08:00:00",3,0,0,1,33.62,32,120,152
"2012-07-07 09:00:00",3,0,0,1,34.44,69,187,256
"2012-07-07 10:00:00",3,0,0,1,37.72,100,225,325
"2012-07-07 11:00:00",3,0,0,1,38.54,122,245,367
"2012-07-07 12:00:00",3,0,0,1,39.36,124,218,342
"2012-07-07 13:00:00",3,0,0,2,39.36,116,244,360
"2012-07-07 14:00:00",3,0,0,2,39.36,105,203,308
"2012-07-07 15:00:00",3,0,0,1,39.36,113,193,306
"2012-07-07 16:00:00",3,0,0,1,41,102,192,294
"2012-07-07 17:00:00",3,0,0,1,39.36,103,176,279
"2012-07-07 18:00:00",3,0,0,1,38.54,83,194,277
"2012-07-07 19:00:00",3,0,0,1,37.72,68,219,287
"2012-07-07 20:00:00",3,0,0,1,36.9,79,197,276
"2012-07-07 21:00:00",3,0,0,1,36.08,51,150,201
"2012-07-07 22:00:00",3,0,0,1,34.44,56,164,220
"2012-07-07 23:00:00",3,0,0,1,34.44,34,114,148
"2012-07-08 00:00:00",3,0,0,1,33.62,22,125,147
"2012-07-08 01:00:00",3,0,0,1,33.62,25,99,124
"2012-07-08 02:00:00",3,0,0,1,33.62,11,59,70
"2012-07-08 03:00:00",3,0,0,1,32.8,1,34,35
"2012-07-08 04:00:00",3,0,0,1,31.98,2,11,13
"2012-07-08 05:00:00",3,0,0,1,31.98,1,5,6
"2012-07-08 06:00:00",3,0,0,1,31.98,5,16,21
"2012-07-08 07:00:00",3,0,0,1,32.8,19,33,52
"2012-07-08 08:00:00",3,0,0,1,34.44,35,95,130
"2012-07-08 09:00:00",3,0,0,1,35.26,70,172,242
"2012-07-08 10:00:00",3,0,0,1,36.9,85,234,319
"2012-07-08 11:00:00",3,0,0,1,37.72,120,269,389
"2012-07-08 12:00:00",3,0,0,1,37.72,105,271,376
"2012-07-08 13:00:00",3,0,0,1,38.54,118,219,337
"2012-07-08 14:00:00",3,0,0,1,39.36,77,235,312
"2012-07-08 15:00:00",3,0,0,3,37.72,80,218,298
"2012-07-08 16:00:00",3,0,0,2,32.8,65,226,291
"2012-07-08 17:00:00",3,0,0,1,31.98,68,202,270
"2012-07-08 18:00:00",3,0,0,1,31.98,54,199,253
"2012-07-08 19:00:00",3,0,0,1,31.98,66,184,250
"2012-07-08 20:00:00",3,0,0,1,31.16,79,206,285
"2012-07-08 21:00:00",3,0,0,1,31.16,58,149,207
"2012-07-08 22:00:00",3,0,0,3,30.34,12,110,122
"2012-07-08 23:00:00",3,0,0,3,27.88,25,98,123
"2012-07-09 00:00:00",3,0,1,2,27.88,6,33,39
"2012-07-09 01:00:00",3,0,1,3,28.7,5,13,18
"2012-07-09 02:00:00",3,0,1,3,28.7,1,4,5
"2012-07-09 03:00:00",3,0,1,3,28.7,0,5,5
"2012-07-09 04:00:00",3,0,1,3,27.06,1,1,2
"2012-07-09 05:00:00",3,0,1,2,27.06,1,27,28
"2012-07-09 06:00:00",3,0,1,3,26.24,6,86,92
"2012-07-09 07:00:00",3,0,1,3,27.06,7,223,230
"2012-07-09 08:00:00",3,0,1,2,27.06,26,429,455
"2012-07-09 09:00:00",3,0,1,2,27.06,38,325,363
"2012-07-09 10:00:00",3,0,1,2,27.06,58,117,175
"2012-07-09 11:00:00",3,0,1,2,29.52,72,144,216
"2012-07-09 12:00:00",3,0,1,2,30.34,61,205,266
"2012-07-09 13:00:00",3,0,1,2,31.16,67,188,255
"2012-07-09 14:00:00",3,0,1,2,30.34,58,184,242
"2012-07-09 15:00:00",3,0,1,2,31.16,66,214,280
"2012-07-09 16:00:00",3,0,1,1,31.98,88,325,413
"2012-07-09 17:00:00",3,0,1,1,31.98,108,741,849
"2012-07-09 18:00:00",3,0,1,1,31.16,82,790,872
"2012-07-09 19:00:00",3,0,1,1,30.34,88,543,631
"2012-07-09 20:00:00",3,0,1,2,30.34,69,378,447
"2012-07-09 21:00:00",3,0,1,2,30.34,33,298,331
"2012-07-09 22:00:00",3,0,1,2,29.52,35,189,224
"2012-07-09 23:00:00",3,0,1,2,28.7,22,109,131
"2012-07-10 00:00:00",3,0,1,1,28.7,16,53,69
"2012-07-10 01:00:00",3,0,1,1,28.7,0,15,15
"2012-07-10 02:00:00",3,0,1,1,28.7,1,15,16
"2012-07-10 03:00:00",3,0,1,1,27.88,0,3,3
"2012-07-10 04:00:00",3,0,1,1,27.88,0,4,4
"2012-07-10 05:00:00",3,0,1,1,27.06,3,39,42
"2012-07-10 06:00:00",3,0,1,2,27.88,4,183,187
"2012-07-10 07:00:00",3,0,1,2,28.7,31,489,520
"2012-07-10 08:00:00",3,0,1,1,29.52,34,615,649
"2012-07-10 09:00:00",3,0,1,1,30.34,47,284,331
"2012-07-10 10:00:00",3,0,1,1,31.16,56,134,190
"2012-07-10 11:00:00",3,0,1,1,32.8,92,157,249
"2012-07-10 12:00:00",3,0,1,1,32.8,69,203,272
"2012-07-10 13:00:00",3,0,1,1,33.62,77,203,280
"2012-07-10 14:00:00",3,0,1,1,33.62,71,171,242
"2012-07-10 15:00:00",3,0,1,1,32.8,77,188,265
"2012-07-10 16:00:00",3,0,1,1,32.8,89,346,435
"2012-07-10 17:00:00",3,0,1,1,31.98,103,769,872
"2012-07-10 18:00:00",3,0,1,3,28.7,70,749,819
"2012-07-10 19:00:00",3,0,1,3,28.7,55,359,414
"2012-07-10 20:00:00",3,0,1,3,26.24,9,75,84
"2012-07-10 21:00:00",3,0,1,3,26.24,7,83,90
"2012-07-10 22:00:00",3,0,1,2,26.24,14,125,139
"2012-07-10 23:00:00",3,0,1,2,26.24,29,74,103
"2012-07-11 00:00:00",3,0,1,2,27.06,6,38,44
"2012-07-11 01:00:00",3,0,1,1,26.24,3,11,14
"2012-07-11 02:00:00",3,0,1,1,26.24,0,5,5
"2012-07-11 03:00:00",3,0,1,1,26.24,0,5,5
"2012-07-11 04:00:00",3,0,1,1,26.24,1,6,7
"2012-07-11 05:00:00",3,0,1,1,26.24,5,36,41
"2012-07-11 06:00:00",3,0,1,1,26.24,17,168,185
"2012-07-11 07:00:00",3,0,1,2,27.06,26,471,497
"2012-07-11 08:00:00",3,0,1,2,27.88,30,644,674
"2012-07-11 09:00:00",3,0,1,2,28.7,30,298,328
"2012-07-11 10:00:00",3,0,1,2,29.52,47,148,195
"2012-07-11 11:00:00",3,0,1,2,31.16,56,173,229
"2012-07-11 12:00:00",3,0,1,2,31.98,69,223,292
"2012-07-11 13:00:00",3,0,1,2,32.8,65,208,273
"2012-07-11 14:00:00",3,0,1,1,32.8,66,175,241
"2012-07-11 15:00:00",3,0,1,1,32.8,56,220,276
"2012-07-11 16:00:00",3,0,1,1,32.8,53,358,411
"2012-07-11 17:00:00",3,0,1,1,32.8,90,740,830
"2012-07-11 18:00:00",3,0,1,1,31.98,79,735,814
"2012-07-11 19:00:00",3,0,1,1,30.34,73,560,633
"2012-07-11 20:00:00",3,0,1,1,30.34,73,410,483
"2012-07-11 21:00:00",3,0,1,1,29.52,69,322,391
"2012-07-11 22:00:00",3,0,1,1,29.52,41,203,244
"2012-07-11 23:00:00",3,0,1,2,28.7,20,132,152
"2012-07-12 00:00:00",3,0,1,2,27.88,1,55,56
"2012-07-12 01:00:00",3,0,1,2,27.06,0,21,21
"2012-07-12 02:00:00",3,0,1,2,27.06,0,9,9
"2012-07-12 03:00:00",3,0,1,1,26.24,0,10,10
"2012-07-12 04:00:00",3,0,1,1,26.24,0,5,5
"2012-07-12 05:00:00",3,0,1,1,25.42,4,40,44
"2012-07-12 06:00:00",3,0,1,1,26.24,7,171,178
"2012-07-12 07:00:00",3,0,1,1,26.24,32,480,512
"2012-07-12 08:00:00",3,0,1,1,27.88,49,653,702
"2012-07-12 09:00:00",3,0,1,1,29.52,42,285,327
"2012-07-12 10:00:00",3,0,1,1,30.34,69,145,214
"2012-07-12 11:00:00",3,0,1,1,31.16,49,166,215
"2012-07-12 12:00:00",3,0,1,1,31.98,71,221,292
"2012-07-12 13:00:00",3,0,1,1,32.8,52,225,277
"2012-07-12 14:00:00",3,0,1,1,31.98,42,167,209
"2012-07-12 15:00:00",3,0,1,1,32.8,63,208,271
"2012-07-12 16:00:00",3,0,1,1,32.8,69,370,439
"2012-07-12 17:00:00",3,0,1,1,31.16,91,704,795
"2012-07-12 18:00:00",3,0,1,1,31.16,86,739,825
"2012-07-12 19:00:00",3,0,1,1,30.34,97,532,629
"2012-07-12 20:00:00",3,0,1,1,30.34,75,439,514
"2012-07-12 21:00:00",3,0,1,1,29.52,44,329,373
"2012-07-12 22:00:00",3,0,1,1,29.52,56,262,318
"2012-07-12 23:00:00",3,0,1,2,28.7,33,178,211
"2012-07-13 00:00:00",3,0,1,2,28.7,19,76,95
"2012-07-13 01:00:00",3,0,1,2,27.88,17,42,59
"2012-07-13 02:00:00",3,0,1,2,27.06,2,15,17
"2012-07-13 03:00:00",3,0,1,2,27.88,2,7,9
"2012-07-13 04:00:00",3,0,1,2,27.06,0,11,11
"2012-07-13 05:00:00",3,0,1,2,27.06,4,30,34
"2012-07-13 06:00:00",3,0,1,2,28.7,7,120,127
"2012-07-13 07:00:00",3,0,1,2,28.7,27,353,380
"2012-07-13 08:00:00",3,0,1,2,28.7,53,660,713
"2012-07-13 09:00:00",3,0,1,2,29.52,70,344,414
"2012-07-13 10:00:00",3,0,1,2,30.34,78,190,268
"2012-07-13 11:00:00",3,0,1,2,31.16,68,220,288
"2012-07-13 12:00:00",3,0,1,2,31.16,125,254,379
"2012-07-13 13:00:00",3,0,1,2,32.8,100,274,374
"2012-07-13 14:00:00",3,0,1,2,32.8,120,249,369
"2012-07-13 15:00:00",3,0,1,2,32.8,92,261,353
"2012-07-13 16:00:00",3,0,1,2,32.8,111,381,492
"2012-07-13 17:00:00",3,0,1,2,32.8,138,697,835
"2012-07-13 18:00:00",3,0,1,1,31.98,108,523,631
"2012-07-13 19:00:00",3,0,1,1,30.34,103,385,488
"2012-07-13 20:00:00",3,0,1,1,30.34,95,294,389
"2012-07-13 21:00:00",3,0,1,1,29.52,76,223,299
"2012-07-13 22:00:00",3,0,1,1,30.34,59,204,263
"2012-07-13 23:00:00",3,0,1,2,29.52,37,175,212
"2012-07-14 00:00:00",3,0,0,2,29.52,35,156,191
"2012-07-14 01:00:00",3,0,0,2,28.7,13,105,118
"2012-07-14 02:00:00",3,0,0,2,28.7,10,91,101
"2012-07-14 03:00:00",3,0,0,2,28.7,9,31,40
"2012-07-14 04:00:00",3,0,0,3,27.06,3,6,9
"2012-07-14 05:00:00",3,0,0,2,26.24,0,5,5
"2012-07-14 06:00:00",3,0,0,2,26.24,6,29,35
"2012-07-14 07:00:00",3,0,0,1,26.24,7,41,48
"2012-07-14 08:00:00",3,0,0,1,25.42,33,118,151
"2012-07-14 09:00:00",3,0,0,1,27.06,82,200,282
"2012-07-14 10:00:00",3,0,0,2,29.52,123,278,401
"2012-07-14 11:00:00",3,0,0,2,29.52,143,296,439
"2012-07-14 12:00:00",3,0,0,2,30.34,181,318,499
"2012-07-14 13:00:00",3,0,0,2,31.16,219,372,591
"2012-07-14 14:00:00",3,0,0,1,32.8,269,363,632
"2012-07-14 15:00:00",3,0,0,1,32.8,243,317,560
"2012-07-14 16:00:00",3,0,0,2,29.52,226,340,566
"2012-07-14 17:00:00",3,0,0,3,28.7,199,259,458
"2012-07-14 18:00:00",3,0,0,1,29.52,108,243,351
"2012-07-14 19:00:00",3,0,0,1,29.52,156,275,431
"2012-07-14 20:00:00",3,0,0,1,29.52,101,255,356
"2012-07-14 21:00:00",3,0,0,1,28.7,69,200,269
"2012-07-14 22:00:00",3,0,0,1,28.7,65,160,225
"2012-07-14 23:00:00",3,0,0,2,27.88,55,156,211
"2012-07-15 00:00:00",3,0,0,1,27.88,40,147,187
"2012-07-15 01:00:00",3,0,0,2,27.88,49,119,168
"2012-07-15 02:00:00",3,0,0,2,27.88,29,86,115
"2012-07-15 03:00:00",3,0,0,2,27.88,15,42,57
"2012-07-15 04:00:00",3,0,0,2,27.88,8,11,19
"2012-07-15 05:00:00",3,0,0,1,27.88,2,7,9
"2012-07-15 06:00:00",3,0,0,1,27.88,6,9,15
"2012-07-15 07:00:00",3,0,0,1,28.7,17,30,47
"2012-07-15 08:00:00",3,0,0,2,28.7,37,96,133
"2012-07-15 09:00:00",3,0,0,2,29.52,58,163,221
"2012-07-15 10:00:00",3,0,0,1,31.16,141,241,382
"2012-07-15 11:00:00",3,0,0,1,33.62,170,281,451
"2012-07-15 12:00:00",3,0,0,1,34.44,153,336,489
"2012-07-15 13:00:00",3,0,0,1,35.26,171,309,480
"2012-07-15 14:00:00",3,0,0,1,36.9,162,314,476
"2012-07-15 15:00:00",3,0,0,1,35.26,182,307,489
"2012-07-15 16:00:00",3,0,0,1,35.26,152,343,495
"2012-07-15 17:00:00",3,0,0,1,32.8,122,314,436
"2012-07-15 18:00:00",3,0,0,3,29.52,84,228,312
"2012-07-15 19:00:00",3,0,0,1,29.52,109,203,312
"2012-07-15 20:00:00",3,0,0,1,29.52,95,199,294
"2012-07-15 21:00:00",3,0,0,1,29.52,59,164,223
"2012-07-15 22:00:00",3,0,0,1,29.52,34,96,130
"2012-07-15 23:00:00",3,0,0,1,29.52,25,66,91
"2012-07-16 00:00:00",3,0,1,3,29.52,11,32,43
"2012-07-16 01:00:00",3,0,1,2,28.7,1,10,11
"2012-07-16 02:00:00",3,0,1,1,28.7,4,11,15
"2012-07-16 03:00:00",3,0,1,1,27.88,2,4,6
"2012-07-16 04:00:00",3,0,1,1,27.88,1,11,12
"2012-07-16 05:00:00",3,0,1,1,27.06,10,40,50
"2012-07-16 06:00:00",3,0,1,1,27.88,8,132,140
"2012-07-16 07:00:00",3,0,1,1,29.52,24,459,483
"2012-07-16 08:00:00",3,0,1,1,30.34,48,619,667
"2012-07-16 09:00:00",3,0,1,1,31.16,51,297,348
"2012-07-16 10:00:00",3,0,1,1,32.8,69,117,186
"2012-07-16 11:00:00",3,0,1,1,34.44,57,125,182
"2012-07-16 12:00:00",3,0,1,1,34.44,79,158,237
"2012-07-16 13:00:00",3,0,1,1,34.44,63,176,239
"2012-07-16 14:00:00",3,0,1,1,36.08,53,159,212
"2012-07-16 15:00:00",3,0,1,1,35.26,61,176,237
"2012-07-16 16:00:00",3,0,1,3,31.16,77,309,386
"2012-07-16 17:00:00",3,0,1,3,31.16,86,669,755
"2012-07-16 18:00:00",3,0,1,1,34.44,97,697,794
"2012-07-16 19:00:00",3,0,1,1,32.8,92,503,595
"2012-07-16 20:00:00",3,0,1,1,32.8,66,388,454
"2012-07-16 21:00:00",3,0,1,1,31.16,45,283,328
"2012-07-16 22:00:00",3,0,1,1,31.16,56,228,284
"2012-07-16 23:00:00",3,0,1,1,30.34,27,139,166
"2012-07-17 00:00:00",3,0,1,1,29.52,10,43,53
"2012-07-17 01:00:00",3,0,1,1,30.34,4,21,25
"2012-07-17 02:00:00",3,0,1,1,29.52,1,6,7
"2012-07-17 03:00:00",3,0,1,1,29.52,0,3,3
"2012-07-17 04:00:00",3,0,1,1,29.52,0,7,7
"2012-07-17 05:00:00",3,0,1,1,27.88,7,31,38
"2012-07-17 06:00:00",3,0,1,1,29.52,16,197,213
"2012-07-17 07:00:00",3,0,1,2,30.34,26,500,526
"2012-07-17 08:00:00",3,0,1,2,32.8,43,618,661
"2012-07-17 09:00:00",3,0,1,2,33.62,32,288,320
"2012-07-17 10:00:00",3,0,1,2,34.44,37,122,159
"2012-07-17 11:00:00",3,0,1,2,35.26,60,146,206
"2012-07-17 12:00:00",3,0,1,2,36.9,80,174,254
"2012-07-17 13:00:00",3,0,1,1,37.72,53,168,221
"2012-07-17 14:00:00",3,0,1,1,38.54,54,160,214
"2012-07-17 15:00:00",3,0,1,1,37.72,57,187,244
"2012-07-17 16:00:00",3,0,1,1,37.72,64,317,381
"2012-07-17 17:00:00",3,0,1,1,37.72,95,675,770
"2012-07-17 18:00:00",3,0,1,1,36.9,60,712,772
"2012-07-17 19:00:00",3,0,1,1,36.08,69,478,547
"2012-07-17 20:00:00",3,0,1,1,35.26,52,375,427
"2012-07-17 21:00:00",3,0,1,1,33.62,50,283,333
"2012-07-17 22:00:00",3,0,1,1,32.8,29,215,244
"2012-07-17 23:00:00",3,0,1,1,31.98,22,139,161
"2012-07-18 00:00:00",3,0,1,1,31.16,8,45,53
"2012-07-18 01:00:00",3,0,1,1,31.16,2,14,16
"2012-07-18 02:00:00",3,0,1,1,30.34,3,5,8
"2012-07-18 03:00:00",3,0,1,1,30.34,2,2,4
"2012-07-18 04:00:00",3,0,1,1,29.52,0,6,6
"2012-07-18 05:00:00",3,0,1,1,29.52,5,41,46
"2012-07-18 06:00:00",3,0,1,1,29.52,10,152,162
"2012-07-18 07:00:00",3,0,1,1,30.34,23,472,495
"2012-07-18 08:00:00",3,0,1,1,31.98,55,624,679
"2012-07-18 09:00:00",3,0,1,1,33.62,44,253,297
"2012-07-18 10:00:00",3,0,1,1,36.9,39,99,138
"2012-07-18 11:00:00",3,0,1,1,36.9,47,136,183
"2012-07-18 12:00:00",3,0,1,1,37.72,36,166,202
"2012-07-18 13:00:00",3,0,1,1,38.54,49,154,203
"2012-07-18 14:00:00",3,0,1,1,38.54,54,116,170
"2012-07-18 15:00:00",3,0,1,3,37.72,42,152,194
"2012-07-18 16:00:00",3,0,1,1,30.34,34,190,224
"2012-07-18 17:00:00",3,0,1,1,30.34,35,335,370
"2012-07-18 18:00:00",3,0,1,2,31.16,63,580,643
"2012-07-18 19:00:00",3,0,1,2,31.16,78,438,516
"2012-07-18 20:00:00",3,0,1,1,30.34,56,310,366
"2012-07-18 21:00:00",3,0,1,1,31.16,53,266,319
"2012-07-18 22:00:00",3,0,1,1,31.16,42,246,288
"2012-07-18 23:00:00",3,0,1,1,31.16,19,112,131
"2012-07-19 00:00:00",3,0,1,1,30.34,16,50,66
"2012-07-19 01:00:00",3,0,1,1,30.34,6,19,25
"2012-07-19 02:00:00",3,0,1,1,29.52,0,7,7
"2012-07-19 03:00:00",3,0,1,1,29.52,1,4,5
"2012-07-19 04:00:00",3,0,1,1,29.52,0,8,8
"2012-07-19 05:00:00",3,0,1,2,29.52,5,35,40
"2012-07-19 06:00:00",3,0,1,1,29.52,8,144,152
"2012-07-19 07:00:00",3,0,1,1,30.34,23,450,473
"2012-07-19 08:00:00",3,0,1,1,31.16,32,625,657
"2012-07-19 09:00:00",3,0,1,2,31.16,36,282,318
"2012-07-19 10:00:00",3,0,1,1,31.16,41,157,198
"2012-07-19 11:00:00",3,0,1,1,32.8,54,162,216
"2012-07-19 12:00:00",3,0,1,1,34.44,59,215,274
"2012-07-19 13:00:00",3,0,1,1,34.44,74,180,254
"2012-07-19 14:00:00",3,0,1,1,35.26,46,151,197
"2012-07-19 15:00:00",3,0,1,1,34.44,66,226,292
"2012-07-19 16:00:00",3,0,1,1,34.44,70,288,358
"2012-07-19 17:00:00",3,0,1,1,35.26,93,678,771
"2012-07-19 18:00:00",3,0,1,1,35.26,93,684,777
"2012-07-19 19:00:00",3,0,1,1,34.44,53,480,533
"2012-07-19 20:00:00",3,0,1,1,33.62,65,440,505
"2012-07-19 21:00:00",3,0,1,3,27.06,38,294,332
"2012-07-19 22:00:00",3,0,1,3,27.06,6,62,68
"2012-07-19 23:00:00",3,0,1,3,27.06,3,62,65
"2012-08-01 00:00:00",3,0,1,1,27.88,3,44,47
"2012-08-01 01:00:00",3,0,1,1,27.06,5,28,33
"2012-08-01 02:00:00",3,0,1,1,26.24,0,13,13
"2012-08-01 03:00:00",3,0,1,1,26.24,0,7,7
"2012-08-01 04:00:00",3,0,1,2,26.24,1,3,4
"2012-08-01 05:00:00",3,0,1,2,26.24,3,46,49
"2012-08-01 06:00:00",3,0,1,1,26.24,6,179,185
"2012-08-01 07:00:00",3,0,1,2,26.24,19,468,487
"2012-08-01 08:00:00",3,0,1,2,27.06,32,649,681
"2012-08-01 09:00:00",3,0,1,2,27.88,34,316,350
"2012-08-01 10:00:00",3,0,1,1,29.52,61,175,236
"2012-08-01 11:00:00",3,0,1,1,31.16,54,180,234
"2012-08-01 12:00:00",3,0,1,1,32.8,75,209,284
"2012-08-01 13:00:00",3,0,1,1,32.8,59,221,280
"2012-08-01 14:00:00",3,0,1,1,33.62,88,175,263
"2012-08-01 15:00:00",3,0,1,1,33.62,89,206,295
"2012-08-01 16:00:00",3,0,1,1,32.8,93,386,479
"2012-08-01 17:00:00",3,0,1,1,32.8,103,734,837
"2012-08-01 18:00:00",3,0,1,3,31.16,105,786,891
"2012-08-01 19:00:00",3,0,1,1,30.34,88,564,652
"2012-08-01 20:00:00",3,0,1,1,30.34,65,448,513
"2012-08-01 21:00:00",3,0,1,1,29.52,36,284,320
"2012-08-01 22:00:00",3,0,1,1,29.52,37,251,288
"2012-08-01 23:00:00",3,0,1,1,28.7,18,134,152
"2012-08-02 00:00:00",3,0,1,1,28.7,8,55,63
"2012-08-02 01:00:00",3,0,1,1,27.88,6,36,42
"2012-08-02 02:00:00",3,0,1,1,27.06,3,8,11
"2012-08-02 03:00:00",3,0,1,1,27.06,0,6,6
"2012-08-02 04:00:00",3,0,1,1,27.06,0,9,9
"2012-08-02 05:00:00",3,0,1,1,27.06,4,37,41
"2012-08-02 06:00:00",3,0,1,1,27.06,6,177,183
"2012-08-02 07:00:00",3,0,1,1,28.7,21,452,473
"2012-08-02 08:00:00",3,0,1,1,29.52,21,718,739
"2012-08-02 09:00:00",3,0,1,1,31.16,31,312,343
"2012-08-02 10:00:00",3,0,1,1,32.8,51,130,181
"2012-08-02 11:00:00",3,0,1,1,33.62,59,167,226
"2012-08-02 12:00:00",3,0,1,1,34.44,56,230,286
"2012-08-02 13:00:00",3,0,1,1,35.26,98,212,310
"2012-08-02 14:00:00",3,0,1,1,35.26,54,171,225
"2012-08-02 15:00:00",3,0,1,1,31.98,68,202,270
"2012-08-02 16:00:00",3,0,1,1,33.62,71,335,406
"2012-08-02 17:00:00",3,0,1,1,33.62,90,775,865
"2012-08-02 18:00:00",3,0,1,1,32.8,86,681,767
"2012-08-02 19:00:00",3,0,1,1,32.8,98,509,607
"2012-08-02 20:00:00",3,0,1,1,31.98,51,376,427
"2012-08-02 21:00:00",3,0,1,1,31.16,41,301,342
"2012-08-02 22:00:00",3,0,1,1,30.34,35,227,262
"2012-08-02 23:00:00",3,0,1,1,29.52,25,152,177
"2012-08-03 00:00:00",3,0,1,1,29.52,15,56,71
"2012-08-03 01:00:00",3,0,1,1,28.7,11,32,43
"2012-08-03 02:00:00",3,0,1,1,27.88,0,14,14
"2012-08-03 03:00:00",3,0,1,1,27.88,1,5,6
"2012-08-03 04:00:00",3,0,1,1,27.06,1,11,12
"2012-08-03 05:00:00",3,0,1,1,27.06,2,35,37
"2012-08-03 06:00:00",3,0,1,1,27.06,5,158,163
"2012-08-03 07:00:00",3,0,1,1,28.7,25,396,421
"2012-08-03 08:00:00",3,0,1,1,29.52,32,636,668
"2012-08-03 09:00:00",3,0,1,2,30.34,69,327,396
"2012-08-03 10:00:00",3,0,1,2,32.8,82,167,249
"2012-08-03 11:00:00",3,0,1,2,34.44,77,186,263
"2012-08-03 12:00:00",3,0,1,2,35.26,95,243,338
"2012-08-03 13:00:00",3,0,1,2,35.26,98,247,345
"2012-08-03 14:00:00",3,0,1,2,35.26,102,229,331
"2012-08-03 15:00:00",3,0,1,1,36.08,112,268,380
"2012-08-03 16:00:00",3,0,1,2,35.26,112,380,492
"2012-08-03 17:00:00",3,0,1,2,34.44,95,646,741
"2012-08-03 18:00:00",3,0,1,2,33.62,98,573,671
"2012-08-03 19:00:00",3,0,1,2,32.8,81,388,469
"2012-08-03 20:00:00",3,0,1,2,31.98,89,300,389
"2012-08-03 21:00:00",3,0,1,2,31.16,54,224,278
